t,x,y,z,yaw1,yaw2,label
1714224636667497931,3.62687,0.533138,-0.536342,-0.499376,0.771187,Three
1714224636674549041,3.54074,0.522165,-0.523739,-0.506324,0.781373,Three
1714224636681669265,3.5821,0.529894,-0.530543,-0.467362,0.745929,Three
1714224636689367623,3.52373,0.522801,-0.521713,-0.463136,0.739541,Three
1714224636696450247,3.57957,0.533026,-0.530844,-0.416507,0.696272,Three
1714224636703232184,3.6567,0.545968,-0.544239,-0.347156,0.631322,Three
1714224636709557922,3.55304,0.5318,-0.528521,-0.3791,0.663673,Three
1714224636715644569,3.55228,0.533066,-0.529179,-0.365128,0.651946,Three
1714224636722441709,3.54702,0.532967,-0.528379,-0.337658,0.624517,Three
1714224636728509519,3.50446,0.528146,-0.522004,-0.329881,0.615962,Three
1714224636734618537,3.45307,0.521452,-0.514365,-0.354474,0.639604,Three
1714224636741542928,3.51341,0.531608,-0.524353,-0.292718,0.581878,Three
1714224636748557684,3.55229,0.53891,-0.530911,-0.234578,0.529274,Three
1714224636755684934,3.54505,0.538493,-0.530482,-0.219247,0.511524,Three
1714224636762644754,3.56093,0.542485,-0.533787,-0.164255,0.458801,Three
1714224636769666627,3.49938,0.533906,-0.524413,-0.191913,0.485489,Three
1714224636777382042,3.56245,0.544998,-0.534839,-0.121838,0.420665,Three
1714224636784514157,3.50516,0.537476,-0.526829,-0.154214,0.45374,Three
1714224636791329357,3.47085,0.532959,-0.521763,-0.153528,0.457553,Three
1714224636799419079,3.46202,0.533063,-0.520372,-0.122001,0.42155,Three
1714224636806321174,3.42393,0.527968,-0.514582,-0.160619,0.464154,Three
1714224636813295078,3.4985,0.540945,-0.526496,-0.0232097,0.325981,Three
1714224636821458728,3.46464,0.536514,-0.522082,-0.0747645,0.379093,Three
1714224636828846588,3.45285,0.535299,-0.520158,-0.0368736,0.339837,Three
1714224636835955246,3.46869,0.539192,-0.522653,-0.0104341,0.319044,Three
1714224636843455666,3.49514,0.543513,-0.527261,0.133955,0.175268,Three
1714224636850362286,3.4669,0.540723,-0.523086,0.0241935,0.284139,Three
1714224636857458228,3.44857,0.53854,-0.52088,0.0825715,0.225571,Three
1714224636865447466,3.43745,0.537058,-0.519103,0.182415,0.127312,Three
1714224636872526903,3.45775,0.541404,-0.523004,0.165818,0.146534,Three
1714224636879793369,3.45426,0.54166,-0.522404,0.164022,0.147267,Three
1714224636887338985,3.43522,0.539613,-0.519561,0.207197,0.108315,Three
1714224636894337167,3.40422,0.534709,-0.515345,0.30389,0.0130522,Three
1714224636901228461,3.41995,0.538358,-0.517842,0.307617,0.00718112,Three
1714224636909331584,3.44051,0.542656,-0.521526,0.218798,0.0970303,Three
1714224636916630021,3.43039,0.541951,-0.519676,0.227261,0.091466,Three
1714224636923800049,3.45387,0.546245,-0.524282,0.184125,0.128317,Three
1714224636931446779,3.44178,0.545875,-0.522609,0.0371176,0.28226,Three
1714224636938965416,3.43171,0.544924,-0.520617,0.276085,0.0469246,Three
1714224636945887996,3.44671,0.54809,-0.52339,0.265915,0.0515899,Three
1714224636953461216,3.44103,0.54765,-0.522415,0.326301,-0.00593475,Three
1714224636960789896,3.42349,0.545665,-0.519498,0.363385,-0.0365994,Three
1714224636967918050,3.38729,0.540733,-0.513365,0.430517,-0.103081,Three
1714224636975407830,3.43184,0.548753,-0.521173,0.38586,-0.0569387,Three
1714224636980940609,3.41534,0.546739,-0.518275,0.430673,-0.102152,Three
1714224636987088414,3.38021,0.541575,-0.513008,0.480695,-0.151889,Three
1714224636992996454,3.45404,0.553935,-0.524446,0.41784,-0.0889817,Three
1714224636999139171,3.427,0.549736,-0.520412,0.46343,-0.134783,Three
1714224637005234817,3.41795,0.548579,-0.518917,0.501317,-0.170079,Three
1714224637011162277,3.45384,0.554478,-0.525016,0.487418,-0.15664,Three
1714224637019324543,3.51027,0.563425,-0.53372,0.466412,-0.13825,Three
1714224637026326930,3.45594,0.554289,-0.524596,0.536583,-0.205916,Three
1714224637033201299,3.45032,0.552925,-0.523652,0.556635,-0.224008,Three
1714224637040061324,3.44846,0.551841,-0.523369,0.586711,-0.254447,Three
1714224637046918641,3.41332,0.54549,-0.51813,0.627894,-0.293798,Three
1714224637053935376,3.44837,0.549825,-0.523624,0.633578,-0.301627,Three
1714224637061009327,3.48459,0.55396,-0.529078,0.636063,-0.303524,Three
1714224637067799118,3.46044,0.54834,-0.524353,0.670336,-0.338285,Three
1714224637074906522,3.44633,0.543919,-0.522088,0.703494,-0.371259,Three
1714224637081878357,3.43793,0.540011,-0.520243,0.728704,-0.395814,Three
1714224637089118317,3.44669,0.538681,-0.52112,0.747236,-0.415945,Three
1714224637096412588,3.43606,0.533626,-0.519348,0.774761,-0.442684,Three
1714224637103649508,3.48308,0.537306,-0.526496,0.782233,-0.452742,Three
1714224637110362284,3.52134,0.539745,-0.532408,0.78675,-0.457967,Three
1714224637118358751,3.51352,0.534264,-0.530614,0.818168,-0.489872,Three
1714224637125284594,3.52132,0.531746,-0.531248,0.841031,-0.513277,Three
1714224637131871283,3.57462,0.536076,-0.539375,0.847661,-0.525511,Three
1714224637138907098,3.58501,0.533639,-0.541076,0.867701,-0.547126,Three
1714224637146261669,3.51144,0.876809,-0.537523,-0.56175,1.02498,Three
1714224637153230783,3.45081,0.856923,-0.527388,-0.552734,1.01075,Three
1714224637160036952,3.51094,0.866938,-0.537625,-0.509181,0.970879,Three
1714224637167132769,3.42319,0.840272,-0.52331,-0.51426,0.973418,Three
1714224637174248817,3.45669,0.843453,-0.529858,-0.47839,0.932445,Three
1714224637181918955,3.4275,0.831039,-0.525539,-0.459058,0.909894,Three
1714224637189163716,3.51655,0.847319,-0.540963,-0.399632,0.856041,Three
1714224637196243994,3.38392,0.810248,-0.520551,-0.431635,0.878494,Three
1714224637203142531,3.44037,0.81844,-0.530287,-0.388278,0.841008,Three
1714224637210101202,3.48957,0.82438,-0.539472,-0.336252,0.783092,Three
1714224637217353552,3.42818,0.803921,-0.529778,-0.334309,0.781241,Three
1714224637224100330,3.49317,0.812898,-0.540942,-0.28888,0.736072,Three
1714224637230887787,3.4835,0.80438,-0.540329,-0.271865,0.707749,Three
1714224637237553792,2.89441,0.662079,-0.438633,0.959972,-0.506255,Three
1714224637244455266,3.39702,0.771128,-0.52558,-0.273782,0.704128,Three
1714224637251164618,3.44027,0.773614,-0.531675,-0.224108,0.655094,Three
1714224637257859046,3.45987,0.77025,-0.534294,-0.156307,0.591291,Three
1714224637265066308,3.40828,0.750242,-0.525616,-0.182034,0.606342,Three
1714224637271089810,3.44092,0.750383,-0.530785,-0.139221,0.558512,Three
1714224637277018853,3.36616,0.727323,-0.517979,-0.173754,0.592155,Three
1714224637283561137,3.3953,0.725062,-0.522581,-0.138407,0.546095,Three
1714224637290109037,3.39656,0.717128,-0.522832,-0.104474,0.509603,Three
1714224637297055825,3.34066,0.695916,-0.513364,-0.127192,0.524704,Three
1714224637304065277,3.41304,0.702037,-0.525779,-0.0510257,0.453568,Three
1714224637311210533,3.40278,0.690273,-0.524326,-0.0180416,0.412626,Three
1714224637318552681,3.42565,0.684827,-0.528626,0.0487392,0.340553,Three
1714224637325749012,3.40418,0.670581,-0.524956,0.0405184,0.3452,Three
1714224637333181390,3.41746,0.662303,-0.527283,0.121774,0.262263,Three
1714224637340526850,3.39356,0.647808,-0.52342,0.103563,0.271784,Three
1714224637347868216,3.39604,0.63794,-0.523236,0.110118,0.259917,Three
1714224637354932130,3.39927,0.628168,-0.523199,0.124421,0.240542,Three
1714224637361970464,3.35904,0.611235,-0.516483,0.104053,0.254555,Three
1714224637369148100,3.36227,0.601414,-0.517208,0.241815,0.115006,Three
1714224637376153001,3.35781,0.590619,-0.515913,0.098677,0.248047,Three
1714224637383311984,3.36568,0.581685,-0.516673,0.16227,0.180802,Three
1714224637390351148,3.36573,0.571498,-0.516532,0.178437,0.160042,Three
1714224637397533229,3.36422,0.561002,-0.515033,0.168984,0.16217,Three
1714224637405094323,3.37514,0.552285,-0.516301,0.101668,0.227556,Three
1714224637412130726,3.37137,0.540495,-0.51508,0.212172,0.109041,Three
1714224637419297619,3.38146,0.531703,-0.51622,0.275486,0.042278,Three
1714224637426537074,3.3576,0.517253,-0.512165,0.267669,0.0421192,Three
1714224637433823462,3.37607,0.509212,-0.514219,0.244738,0.0591792,Three
1714224637441091869,3.40091,0.502348,-0.517162,0.28429,0.013788,Three
1714224637448974828,3.36615,0.484862,-0.511496,0.351677,-0.0583118,Three
1714224637456613007,3.39194,0.47716,-0.515497,0.319181,-0.0322887,Three
1714224637463880090,3.40052,0.467253,-0.51617,0.344371,-0.0614589,Three
1714224637470860741,3.46141,0.464743,-0.526171,0.265951,0.00984913,Three
1714224637477877839,3.3799,0.443737,-0.512112,-0.152104,0.424809,Three
1714224637485046989,3.41488,0.436691,-0.517366,0.409423,-0.143977,Three
1714224637492467400,3.4577,0.43106,-0.524146,0.401657,-0.142537,Three
1714224637499532367,3.40677,0.413901,-0.515675,0.468662,-0.213579,Three
1714224637506231832,3.38854,0.401775,-0.512443,0.50093,-0.250635,Three
1714224637513108238,3.50585,0.405325,-0.530474,0.437954,-0.196025,Three
1714224637520035097,3.48238,0.392247,-0.525795,0.48757,-0.24797,Three
1714224637526941945,3.41327,0.374463,-0.513865,0.554074,-0.319159,Three
1714224637534165201,3.44835,0.367723,-0.518566,0.561824,-0.329842,Three
1714224637541002185,3.50251,0.363577,-0.525621,0.552988,-0.332816,Three
1714224637548140590,2.89081,0.291289,-0.42295,-0.624018,0.82427,Three
1714224637555149669,3.33759,0.327578,-0.496655,-0.470013,0.679484,Three
1714224637562241466,3.50831,0.333258,-0.523928,0.634634,-0.425685,Three
1714224637569353797,3.49005,0.321689,-0.519716,0.667776,-0.461534,Three
1714224637576472564,3.54129,0.316325,-0.527528,0.667825,-0.46662,Three
1714224637583885766,3.48602,0.300934,-0.517874,0.722695,-0.523871,Three
1714224637590230080,3.50553,0.293966,-0.519698,0.736164,-0.545563,Three
1714224637595890298,3.53721,0.288779,-0.524458,0.744046,-0.554131,Three
1714224637602454753,3.61841,0.286174,-0.536655,0.731677,-0.547445,Three
1714224637608166261,3.64206,0.279815,-0.539658,0.747653,-0.568748,Three
1714224637613824802,3.53911,0.264137,-0.522945,0.807179,-0.630485,Three
1714224637619470043,3.68888,0.625544,-0.549357,-0.645634,0.959378,Three
1714224637625190792,3.68383,0.61778,-0.548018,-0.634406,0.943004,Three
1714224637630856304,3.63563,0.602548,-0.540214,-0.624902,0.931241,Three
1714224637637007410,3.62942,0.594276,-0.5393,-0.611246,0.913184,Three
1714224637643228776,3.62979,0.586673,-0.539438,-0.588989,0.885498,Three
1714224637649224745,3.63281,0.57967,-0.539939,-0.565697,0.861526,Three
1714224637656159659,3.62863,0.570239,-0.539465,-0.544223,0.836831,Three
1714224637663090251,3.63302,0.562517,-0.540345,-0.522127,0.810206,Three
1714224637669949472,3.63804,0.554691,-0.541313,-0.495953,0.781361,Three
1714224637676515890,3.58779,0.538504,-0.533219,-0.496414,0.778688,Three
1714224637683386927,3.59238,0.530448,-0.534139,-0.467196,0.745441,Three
1714224637690392491,3.60289,0.523262,-0.53603,-0.430586,0.70557,Three
1714224637697202175,3.59303,0.512447,-0.533929,-0.42366,0.69089,Three
1714224637704060312,3.63398,0.509444,-0.54024,-0.377108,0.641698,Three
1714224637710733578,3.65466,0.503284,-0.543637,-0.346683,0.60967,Three
1714224637717632849,3.60838,0.488143,-0.535978,-0.34348,0.603945,Three
1714224637723356369,3.59623,0.478692,-0.534219,-0.33621,0.587837,Three
1714224637729195630,3.60898,0.473009,-0.536339,-0.3061,0.556103,Three
1714224637735010192,3.6045,0.464456,-0.535095,-0.29197,0.537857,Three
1714224637740892817,3.59939,0.455509,-0.534549,-0.273527,0.516337,Three
1714224637746833046,3.63422,0.452321,-0.539882,-0.21449,0.450726,Three
1714224637752453514,3.66604,0.448493,-0.545071,-0.196026,0.432897,Three
1714224637758251453,3.62061,0.434365,-0.537635,-0.199071,0.433973,Three
1714224637765015105,3.60868,0.42406,-0.535963,-0.193625,0.420136,Three
1714224637771952578,3.55021,0.407464,-0.526404,-0.218066,0.4352,Three
1714224637779018661,3.59855,0.402657,-0.533692,-0.121545,0.336157,Three
1714224637785874604,3.51844,0.385104,-0.520408,-0.188046,0.400439,Three
1714224637792595492,3.55417,0.380108,-0.525851,-0.130838,0.336082,Three
1714224637800371087,3.56549,0.370053,-0.527776,-0.0915727,0.29439,Three
1714224637807406593,3.52166,0.356057,-0.520711,-0.126506,0.325442,Three
1714224637814446895,3.51335,0.346181,-0.518896,-0.140194,0.331143,Three
1714224637822522872,3.57377,0.340868,-0.527776,-0.00423316,0.190352,Three
1714224637829641995,3.59088,0.332274,-0.53072,0.106612,0.0797524,Three
1714224637836410357,3.55744,0.319706,-0.525277,0.000310668,0.182384,Three
1714224637844420069,3.56483,0.309333,-0.525744,-0.0358087,0.206532,Three
1714224637851692679,3.5895,0.3013,-0.528771,0.0623445,0.107338,Three
1714224637858670755,3.56305,0.289619,-0.524873,0.0191582,0.148029,Three
1714224637866441075,3.56119,0.278383,-0.524368,0.185789,-0.0267124,Three
1714224637873526187,3.55079,0.267217,-0.52246,0.198087,-0.0403266,Three
1714224637880907923,3.56872,0.259479,-0.524736,0.0788957,0.0660211,Three
1714224637888366974,3.5663,0.24847,-0.524209,-0.0264199,0.164567,Three
1714224637895469609,3.54643,0.236974,-0.521327,0.241993,-0.10157,Three
1714224637902582856,3.56915,0.229039,-0.524678,0.130504,0.00117364,Three
1714224637910399549,3.62574,0.221256,-0.53232,0.0990071,0.0234512,Three
1714224637917537958,3.55998,0.208259,-0.521143,-0.128923,0.251125,Three
1714224637924716370,3.58961,0.199735,-0.525527,0.229279,-0.112071,Three
1714224637932413679,3.62846,0.191061,-0.531329,0.202161,-0.0916874,Three
1714224637939754519,3.63295,0.181569,-0.532168,0.200637,-0.0957375,Three
1714224637946995437,3.54867,0.16786,-0.518409,-0.247207,0.350276,Three
1714224637954380479,3.63515,0.161437,-0.530657,0.287295,-0.191751,Three
1714224637961517332,3.63694,0.152287,-0.531229,0.297501,-0.205736,Three
1714224637968423576,3.57612,0.140585,-0.520877,0.383498,-0.292449,Three
1714224637976413057,3.62262,0.131802,-0.5279,0.379374,-0.294402,Three
1714224637983469242,3.64063,0.123279,-0.530146,0.382781,-0.306645,Three
1714224637990356402,3.62802,0.113871,-0.528342,0.418079,-0.34819,Three
1714224637997311299,3.63489,0.105061,-0.529491,0.435631,-0.364366,Three
1714224638003189898,3.72507,0.0999231,-0.542203,0.405467,-0.340397,Three
1714224638009436047,3.67853,0.0906541,-0.533953,0.45373,-0.392575,Three
1714224638015249117,3.61975,0.081932,-0.524685,0.504307,-0.444117,Three
1714224638021143342,3.67685,0.0755441,-0.533151,0.498887,-0.44285,Three
1714224638027056463,3.62926,0.0674358,-0.525641,0.538251,-0.484635,Three
1714224638032980184,3.71103,0.0614983,-0.537585,0.524454,-0.474866,Three
1714224638038892953,3.68328,0.053836,-0.532191,0.555233,-0.508241,Three
1714224638045197983,3.72621,0.0469204,-0.537971,0.559358,-0.518382,Three
1714224638051109765,3.73209,0.0395837,-0.538893,0.580849,-0.543211,Three
1714224638057145311,3.68333,0.0319191,-0.53108,0.620219,-0.584523,Three
1714224638062988875,3.70807,0.0250644,-0.533953,0.636394,-0.604273,Three
1714224638069077278,3.79096,0.0184295,-0.546387,0.618799,-0.591854,Three
1714224638075400501,3.76564,0.0106986,-0.541971,0.654703,-0.628107,Three
1714224638081435549,3.78258,0.0038134,-0.543908,0.665488,-0.643895,Three
1714224638088368930,3.78263,-0.00435483,-0.543112,0.691543,-0.674075,Three
1714224638095570501,3.75621,0.338034,-0.540813,-0.728296,0.869177,Three
1714224638102355273,3.70556,0.324699,-0.533742,-0.714934,0.8496,Three
1714224638109225763,3.71356,0.316674,-0.535148,-0.689256,0.821173,Three
1714224638116302299,3.71133,0.307044,-0.535259,-0.674312,0.802513,Three
1714224638122343506,3.70981,0.299058,-0.535253,-0.648358,0.771695,Three
1714224638128449988,3.75544,0.294423,-0.541911,-0.611932,0.733844,Three
1714224638134799611,3.76686,0.286508,-0.54384,-0.590716,0.710946,Three
1714224638141427636,3.75826,0.277231,-0.542899,-0.570496,0.686076,Three
1714224638147156099,3.6678,0.263162,-0.52918,-0.58736,0.696506,Three
1714224638152898280,3.70387,0.258066,-0.535133,-0.555074,0.664336,Three
1714224638158617793,3.67121,0.248065,-0.529938,-0.543805,0.649673,Three
1714224638164541007,3.66376,0.239506,-0.528886,-0.533063,0.635878,Three
1714224638170215773,3.70552,0.234624,-0.535111,-0.497235,0.596021,Three
1714224638176189745,3.66919,0.224548,-0.52999,-0.491487,0.58617,Three
1714224638181996086,3.63058,0.214141,-0.523956,-0.491321,0.585044,Three
1714224638187890101,3.08089,0.174022,-0.435269,0.779845,-0.680588,Three
1714224638193864886,3.61409,0.197161,-0.521621,-0.461273,0.54341,Three
1714224638200312221,3.61779,0.188447,-0.52236,-0.442696,0.522275,Three
1714224638207391948,3.63184,0.179444,-0.524826,-0.408971,0.487378,Three
1714224638214400726,3.66713,0.171488,-0.530096,-0.376325,0.449002,Three
1714224638221428631,3.69124,0.162613,-0.533814,-0.316239,0.38748,Three
1714224638228299161,3.64582,0.150683,-0.526638,-0.328341,0.393568,Three
1714224638235653857,3.62528,0.139804,-0.522927,-0.31814,0.377057,Three
1714224638243012150,3.61835,0.128866,-0.521974,-0.315243,0.368142,Three
1714224638249901976,3.62398,0.11946,-0.523096,-0.280851,0.332502,Three
1714224638257062359,3.63479,0.109024,-0.524976,-0.239392,0.288082,Three
1714224638264439976,3.62945,0.0986699,-0.524351,-0.251946,0.293725,Three
1714224638271436500,3.68016,0.0895489,-0.532132,-0.160008,0.199314,Three
1714224638278422020,3.64069,0.0793103,-0.525445,-0.216195,0.24416,Three
1714224638286019182,3.62384,0.068928,-0.522598,-0.188578,0.216266,Three
1714224638293475515,3.60476,0.0579015,-0.519757,-0.217995,0.236246,Three
1714224638300674578,3.64301,0.0475686,-0.525361,-0.168674,0.183031,Three
1714224638307719075,3.65344,0.0378794,-0.527011,-0.109363,0.123187,Three
1714224638315001869,3.62979,0.0278767,-0.521999,-0.119547,0.12642,Three
1714224638322067938,3.64387,0.0178406,-0.524328,-0.0839086,0.0884999,Three
1714224638329338037,3.65057,0.0076531,-0.52433,-0.0607892,0.0637519,Three
1714224638336743016,3.6746,-0.00304513,-0.527897,0.0479284,-0.0514903,Three
1714224638344137014,3.65643,-0.0126999,-0.524878,-0.0339737,0.0248977,Three
1714224638351515571,3.65817,-0.0221081,-0.525269,-0.00359847,-0.00793032,Three
1714224638358759792,3.65872,-0.0320261,-0.525199,-0.053243,0.0395555,Three
1714224638366124112,3.65201,-0.0413227,-0.524017,-0.077769,0.059292,Three
1714224638373395921,3.64684,-0.050598,-0.522564,0.121153,-0.142845,Three
1714224638380283126,3.67637,-0.0594489,-0.526432,-0.0625106,0.0270009,Three
1714224638388033287,3.69014,-0.0689044,-0.528178,0.0436523,-0.0782582,Three
1714224638394980868,3.67527,-0.0758072,-0.526028,0.117701,-0.151431,Three
1714224638402182485,3.71138,-0.0841893,-0.531346,0.110297,-0.147758,Three
1714224638409206124,3.66892,-0.0901076,-0.525111,0.21345,-0.255722,Three
1714224638416302687,3.70981,-0.097194,-0.530983,0.170427,-0.21615,Three
1714224638422921856,3.69877,-0.102649,-0.529319,0.187997,-0.235662,Three
1714224638429466699,3.70874,-0.107953,-0.531774,0.203049,-0.255122,Three
1714224638436017243,3.6469,-0.111381,-0.521959,0.284709,-0.334944,Three
1714224638442867516,3.69707,-0.117411,-0.529192,0.258376,-0.311335,Three
1714224638449601960,3.68109,-0.121875,-0.52683,0.296906,-0.349638,Three
1714224638456639871,3.68532,-0.127181,-0.527515,0.31885,-0.375387,Three
1714224638463510129,3.71509,-0.1329,-0.531884,0.309185,-0.366155,Three
